着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
1,5,6,サポーズドトゥキル,牝3,55.0,安藤洋一,1:30.1,,3,5.9,39.9,大井米田英世,509(+4),202444062410,2024/06/24,1400,ダ,重
2,3,3,ケテンドリーム,牝3,55.0,藤本現暉,1:30.3,1,1,2.6,39.3,大井上杉昌宏,465(+2),202444062410,2024/06/24,1400,ダ,重
3,7,10,キッショウテン,牝3,54.0,江里口裕,1:30.5,1,10,50.0,39.3,大井宗形竹見,446(-4),202444062410,2024/06/24,1400,ダ,重
4,2,2,ベイデンマリーナ,牝3,54.0,本田正重,1:31.2,3.1/2,6,10.0,39.9,大井福田真広,428(+3),202444062410,2024/06/24,1400,ダ,重
5,7,11,ルメビーンズ,牝3,54.0,瀬川将輝,1:31.2,アタマ,8,32.2,39.5,大井大宮和也,453(+4),202444062410,2024/06/24,1400,ダ,重
6,6,9,シシノハート,牝3,52.0,△谷内貫太,1:32.1,4,11,127.8,41.3,大井小野寺晋,448(+2),202444062410,2024/06/24,1400,ダ,重
7,5,7,アトラスライズ,牝3,53.0,☆菅原涼太,1:32.2,1/2,4,7.0,40.2,大井市村誠,448(+2),202444062410,2024/06/24,1400,ダ,重
8,8,12,ピエールミシガン,牝3,54.0,吉井章,1:32.7,2.1/2,7,11.5,41.6,大井的場直之,517(+3),202444062410,2024/06/24,1400,ダ,重
9,1,1,ジュデシャンス,牝3,55.0,藤田凌,1:34.4,8,9,37.7,44.3,大井鈴木啓之,440(-3),202444062410,2024/06/24,1400,ダ,重
10,6,8,ヨシノブラボー,牝3,51.0,▲田中洸多,1:34.5,3/4,13,336.8,43.7,大井荒井朋弘,468(-3),202444062410,2024/06/24,1400,ダ,重
11,4,4,サブノコイゴコロ,牝3,55.0,矢野貴之,1:34.5,アタマ,5,9.2,44.1,大井鷹見浩,475(+2),202444062410,2024/06/24,1400,ダ,重
12,4,5,ムソウ,牝3,54.0,笹川翼,1:35.8,6,2,5.7,44.6,大井真島大輔,470(+4),202444062410,2024/06/24,1400,ダ,重
13,8,13,ランウェイクイーン,牝3,54.0,西啓太,1:37.8,10,12,138.3,47.4,大井荒井朋弘,453(-3),202444062410,2024/06/24,1400,ダ,重
1,8,12,ミエノサンダー,牡4,56.0,西啓太,1:43.1,,1,1.3,39.9,大井坂井英光,499(+2),202444062411,2024/06/24,1600,ダ,重
2,1,1,イーサンアイ,牡5,56.0,矢野貴之,1:44.4,6,4,17.3,39.6,大井荒山勝徳,461(-3),202444062411,2024/06/24,1600,ダ,重
3,7,10,シスターアクト,牝3,52.0,笹川翼,1:44.4,クビ,2,5.3,41.1,大井福田真広,514(+3),202444062411,2024/06/24,1600,ダ,重
4,6,8,クイーンカトリーヌ,牝5,54.0,達城龍次,1:44.5,クビ,6,25.0,41.0,大井月岡健二,465(+1),202444062411,2024/06/24,1600,ダ,重
5,7,9,エムティゲラン,牡5,56.0,和田譲治,1:44.9,2,12,223.2,40.7,大井堀江仁,451(-4),202444062411,2024/06/24,1600,ダ,重
6,8,11,ラインストリーム,牡7,56.0,吉井章,1:45.0,1/2,9,81.9,40.2,大井鷹見浩,452(-5),202444062411,2024/06/24,1600,ダ,重
7,4,4,バーブル,牡7,56.0,森泰斗,1:45.0,アタマ,5,24.0,40.8,大井辻野豊,464(+5),202444062411,2024/06/24,1600,ダ,重
8,3,3,キラカイドウ,セ6,56.0,藤本現暉,1:45.2,1.1/4,11,206.0,40.2,大井上杉昌宏,402(+1),202444062411,2024/06/24,1600,ダ,重
9,5,6,クラウンシューター,牡5,54.0,△鷹見陸,1:45.4,3/4,8,40.1,41.6,大井栗田裕光,496(-1),202444062411,2024/06/24,1600,ダ,重
10,6,7,リコールガー,牡4,56.0,本橋孝太,1:46.2,4,3,9.5,42.9,大井荒山勝徳,527(0),202444062411,2024/06/24,1600,ダ,重
11,2,2,ヤクモ,牡6,56.0,藤田凌,1:47.9,8,7,29.5,44.1,大井阪本一栄,504(-5),202444062411,2024/06/24,1600,ダ,重
12,5,5,ゴーザフォス,牡8,56.0,千田洋,1:48.4,2.1/2,10,166.0,44.6,大井岡野尚光,528(-8),202444062411,2024/06/24,1600,ダ,重
1,8,9,エルモサミオ,牝4,54.0,森泰斗,1:48.1,,2,3.2,41.1,大井橋本和馬,494(-2),202444062412,2024/06/24,1650,ダ,重
2,8,8,ショットオブザデイ,牡5,56.0,矢野貴之,1:49.6,7,3,3.6,41.9,大井市村誠,482(+2),202444062412,2024/06/24,1650,ダ,重
3,7,7,ブラッドワイルド,牡5,54.0,△谷内貫太,1:49.7,1/2,5,8.4,41.6,大井福永敏,521(+4),202444062412,2024/06/24,1650,ダ,重
4,3,3,ミユキザストロング,牡5,56.0,今野忠成,1:50.3,3,1,2.6,43.3,大井堀江仁,530(-5),202444062412,2024/06/24,1650,ダ,重
5,6,6,プリサイスニードル,セ5,56.0,東原悠善,1:50.8,2.1/2,7,61.5,42.8,大井赤嶺本浩,440(-5),202444062412,2024/06/24,1650,ダ,重
6,4,4,フェリスラリー,牡4,53.0,▲佐野遥久,1:50.9,1/2,8,79.0,42.8,大井堀江仁,466(-2),202444062412,2024/06/24,1650,ダ,重
7,2,2,コスモギンガ,牝7,54.0,山林堂信,1:51.4,2.1/2,9,122.2,42.9,大井小野寺晋,474(-5),202444062412,2024/06/24,1650,ダ,重
8,5,5,ハデスブレイン,牡5,56.0,岡村健司,1:51.5,クビ,6,51.1,43.1,大井庄子昭彦,526(-5),202444062412,2024/06/24,1650,ダ,重
9,1,1,テンオーケオー,牡5,55.0,☆菅原涼太,1:52.1,3,4,7.9,44.7,大井辻野豊,523(+2),202444062412,2024/06/24,1650,ダ,重
1,3,3,ヤマトホープシップ,牝7,54.0,和田譲治,1:47.3,,1,2.6,41.6,大井久保杉隆,462(-6),202444062501,2024/06/25,1600,ダ,重
2,6,8,ミワテツニゴー,牡4,56.0,西啓太,1:47.6,1.3/4,5,13.6,42.5,大井櫻木英喜,402(-3),202444062501,2024/06/25,1600,ダ,重
3,2,2,アルファスコピアス,セ6,53.0,▲高橋優,1:48.4,4,6,14.7,43.1,大井高橋清顕,489(+2),202444062501,2024/06/25,1600,ダ,重
4,5,6,ゴールドアバンティ,牡5,54.0,△鷹見陸,1:48.5,3/4,2,3.0,39.6,大井立花伸,459(-2),202444062501,2024/06/25,1600,ダ,重
5,7,10,ヤマジュンアジアン,牝4,54.0,松崎正泰,1:48.7,1,12,169.7,40.8,大井高野毅,468(-3),202444062501,2024/06/25,1600,ダ,重
6,7,9,ウィンストラテジー,牡4,56.0,吉井章,1:48.8,1/2,4,8.8,43.5,大井蛯名雄太,541(+2),202444062501,2024/06/25,1600,ダ,重
7,6,7,ナックホリデー,牝4,54.0,高橋昭平,1:49.0,1,10,110.0,42.9,大井立花貢,488(+3),202444062501,2024/06/25,1600,ダ,重
8,1,1,ヴァイオイルステラ,牡5,55.0,☆菅原涼太,1:49.6,3,9,99.6,42.7,大井堀千亜樹,489(-1),202444062501,2024/06/25,1600,ダ,重
9,8,11,モンゲーサクラ,牝6,54.0,藤本現暉,1:49.9,1.1/2,7,16.6,44.8,大井上杉昌宏,479(-3),202444062501,2024/06/25,1600,ダ,重
10,4,4,エコロジョイアー,牡4,54.0,△谷内貫太,1:50.3,2,11,126.8,44.6,大井村上頼章,498(-1),202444062501,2024/06/25,1600,ダ,重
11,5,5,クラム,牝5,54.0,古岡勇樹,1:50.3,アタマ,3,5.9,44.8,大井渡辺和雄,490(0),202444062501,2024/06/25,1600,ダ,重
12,8,12,ギャンブルレディ,牝6,54.0,千田洋,1:54.8,大,8,42.5,49.7,大井渡辺和雄,424(-2),202444062501,2024/06/25,1600,ダ,重
1,3,4,レガーメダモーレ,牡6,54.0,△鷹見陸,1:16.5,,2,3.5,39.5,大井月岡健二,536(-1),202444062502,2024/06/25,1200,ダ,重
2,6,9,ハルノマリーナ,牝7,54.0,池谷匠翔,1:17.1,3,4,7.8,40.9,大井遠藤茂,489(+2),202444062502,2024/06/25,1200,ダ,重
3,5,7,ダリオールショコラ,牝4,54.0,町田直希,1:17.1,アタマ,10,90.2,38.8,大井栗田泰昌,438(+1),202444062502,2024/06/25,1200,ダ,重
4,7,12,リュウールドレ,牝6,54.0,達城龍次,1:17.3,1,9,56.0,39.8,大井辻野豊,421(-3),202444062502,2024/06/25,1200,ダ,重
5,6,10,ロデオスターメイト,牝6,54.0,千田洋,1:17.4,3/4,8,53.4,40.0,大井赤嶺本浩,460(-10),202444062502,2024/06/25,1200,ダ,重
6,3,3,デュアルモーション,牝4,54.0,藤田凌,1:17.5,1/2,1,2.5,40.9,大井澤佳宏,452(-2),202444062502,2024/06/25,1200,ダ,重
7,4,6,イチゴショート,牝6,50.0,★中島良美,1:17.6,1/2,5,12.4,39.7,大井小野寺晋,421(+2),202444062502,2024/06/25,1200,ダ,重
8,7,11,ブラウンリバティ,牝4,54.0,瀬川将輝,1:18.1,2.1/2,11,103.3,38.7,大井佐々木洋,451(-4),202444062502,2024/06/25,1200,ダ,重
9,8,14,イーブンモア,牝4,54.0,横川怜央,1:18.4,1.1/2,7,29.2,39.3,大井赤嶺本浩,386(-3),202444062502,2024/06/25,1200,ダ,重
10,4,5,ヴェローチェ,牝4,54.0,石川駿介,1:18.6,1.1/4,12,112.3,41.6,大井渡部則夫,396(-9),202444062502,2024/06/25,1200,ダ,重
11,8,13,ハナサキポプラ,牝4,51.0,▲高橋優,1:18.7,1/2,6,28.5,42.6,大井高野毅,446(-3),202444062502,2024/06/25,1200,ダ,重
12,5,8,レゲエダンサー,牝4,54.0,安藤洋一,1:19.8,5,3,4.5,43.7,大井須田和伸,501(+10),202444062502,2024/06/25,1200,ダ,重
13,2,2,エイシンキーゼル,牡6,56.0,東原悠善,1:21.2,7,14,325.4,42.5,大井庄子昭彦,447(-3),202444062502,2024/06/25,1200,ダ,重
14,1,1,フィールドドリーム,セ5,56.0,江里口裕,1:21.3,3/4,13,211.7,42.0,大井岡野尚光,484(+9),202444062502,2024/06/25,1200,ダ,重
1,1,1,コーラルキング,牡2,54.0,吉井章,1:17.4,,1,1.6,40.0,大井鈴木啓之,443(0),202444062503,2024/06/25,1200,ダ,重
2,6,6,ピエールアマゾン,牝2,54.0,西啓太,1:17.4,アタマ,4,6.2,40.7,大井中道啓二,436(-7),202444062503,2024/06/25,1200,ダ,重
3,5,5,ピッピーノ,牡2,51.0,▲高橋優,1:18.7,6,5,42.9,39.3,大井赤嶺本浩,427(-4),202444062503,2024/06/25,1200,ダ,重
4,4,4,アエノキングダム,牡2,54.0,矢野貴之,1:18.7,アタマ,3,5.2,42.0,大井的場直之,440(-6),202444062503,2024/06/25,1200,ダ,重
5,3,3,オンリーユーズド,牡2,54.0,藤田凌,1:19.4,3.1/2,2,4.0,42.1,大井上杉昌宏,486(-4),202444062503,2024/06/25,1200,ダ,重
6,2,2,フォルエキスティ,牝2,54.0,瀬川将輝,1:19.7,1.1/2,6,117.3,40.9,大井市村誠,393(-10),202444062503,2024/06/25,1200,ダ,重
1,2,2,ヴァンディヴェール,牡2,54.0,御神本訓,1:29.9,,2,2.1,39.9,大井福田真広,466(0),202444062504,2024/06/25,1400,ダ,重
2,6,6,ミスタージョン,牡2,54.0,笹川翼,1:30.2,1.1/2,1,1.7,40.2,大井森下淳平,474(-4),202444062504,2024/06/25,1400,ダ,重
3,3,3,オーバーコール,牡2,54.0,西啓太,1:31.9,8,5,42.0,39.8,大井福田真広,437(+1),202444062504,2024/06/25,1400,ダ,重
4,1,1,フレンドローマ,牡2,54.0,矢野貴之,1:31.9,ハナ,3,6.8,41.4,大井上杉昌宏,462(+5),202444062504,2024/06/25,1400,ダ,重
5,5,5,ユルリ,牝2,52.0,△鷹見陸,1:32.7,4,6,91.1,42.4,大井高野毅,454(+6),202444062504,2024/06/25,1400,ダ,重
6,4,4,アダラズプレイヤー,牝2,54.0,和田譲治,1:38.2,大,4,26.7,45.7,大井高橋清顕,452(+2),202444062504,2024/06/25,1400,ダ,重
1,3,3,バイアホーン,牝2,54.0,矢野貴之,1:17.2,,1,2.3,39.2,大井月岡健二,404(0),202444062505,2024/06/25,1200,ダ,重
2,4,4,オアフフレイバー,牝2,54.0,西啓太,1:17.4,1.1/4,2,2.4,39.7,大井福永敏,401(0),202444062505,2024/06/25,1200,ダ,重
3,1,1,クレイジーフルーツ,牝2,54.0,笹川翼,1:17.5,1/2,4,9.4,38.8,大井朝倉実,462(0),202444062505,2024/06/25,1200,ダ,重
4,6,6,フジマキシマス,牡2,54.0,和田譲治,1:18.5,5,3,4.3,40.8,大井岡野尚光,511(0),202444062505,2024/06/25,1200,ダ,重
5,5,5,キューティバゴ,牝2,54.0,東原悠善,1:19.3,4,6,80.6,40.9,大井赤嶺本浩,419(0),202444062505,2024/06/25,1200,ダ,重
6,2,2,ハイグッドメール,牝2,54.0,吉井章,1:20.0,3.1/2,5,12.7,41.2,大井松浦裕之,411(0),202444062505,2024/06/25,1200,ダ,重
1,1,1,ミランカ,牝3,54.0,和田譲治,1:46.2,,3,6.1,41.8,大井真島大輔,478(+4),202444062506,2024/06/25,1600,ダ,重
2,6,9,ココナッツガーデン,セ3,56.0,藤本現暉,1:47.8,8,5,6.9,43.2,大井荒山勝徳,424(-3),202444062506,2024/06/25,1600,ダ,重
