着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
3,7,10,ケンヴィヴァルディ,牡4,56.0,達城龍次,1:13.2,クビ,2,6.9,37.5,大井堀千亜樹,513(-7),202544061309,2025/06/13,1200,ダ,稍
4,6,7,マスターキー,牡5,56.0,安藤洋一,1:13.4,1,1,1.4,38.0,大井鷹見浩,537(+7),202544061309,2025/06/13,1200,ダ,稍
5,4,4,マルヨジョーダン,セ5,56.0,藤本現暉,1:13.5,1/2,10,81.0,38.0,大井赤嶺本浩,494(+3),202544061309,2025/06/13,1200,ダ,稍
6,6,8,ミネソタ,牡6,56.0,吉井章,1:13.5,クビ,8,57.8,36.8,大井松浦裕之,516(+1),202544061309,2025/06/13,1200,ダ,稍
7,8,12,ブライトカラー,牡5,56.0,岡村健司,1:13.5,ハナ,3,7.6,37.7,大井藤田輝信,477(-3),202544061309,2025/06/13,1200,ダ,稍
8,1,1,リッキーフェイス,牝4,53.0,☆谷内貫太,1:13.7,1,6,25.0,38.4,大井澤佳宏,481(-3),202544061309,2025/06/13,1200,ダ,稍
9,8,11,ヤンノカステップ,牝5,54.0,和田譲治,1:13.8,1/2,9,71.7,37.2,大井鷹見浩,408(-2),202544061309,2025/06/13,1200,ダ,稍
10,3,3,トーケンレナン,牡4,56.0,野畑凌,1:14.3,2.1/2,7,25.7,39.0,大井松浦裕之,480(0),202544061309,2025/06/13,1200,ダ,稍
11,5,5,オメガオリーブ,牝6,51.0,▲杉山海波,1:14.9,3,11,175.2,38.5,大井赤嶺本浩,413(-1),202544061309,2025/06/13,1200,ダ,稍
取消,7,9,ナンセイタイム,牡4,56.0,笹川翼,,,,,,大井米田英世,,202544061309,2025/06/13,1200,ダ,稍
1,5,5,マウンテンローレル,牡3,57.0,矢野貴之,1:55.2,,1,1.4,38.2,大井福田真広,472(-2),202544061310,2025/06/13,1800,ダ,稍
2,3,3,ヒラボクラフィット,牡3,56.0,Ｒ．クア,1:55.3,1/2,2,6.2,38.1,船橋佐藤裕太,470(+5),202544061310,2025/06/13,1800,ダ,稍
3,6,7,スルガダイナゴン,牡3,56.0,達城龍次,1:55.9,3,5,14.1,38.5,大井佐宗応和,520(+5),202544061310,2025/06/13,1800,ダ,稍
4,6,6,マオノジーニー,牝3,53.0,岡村健司,1:56.0,クビ,11,117.6,37.7,大井橋本和馬,483(0),202544061310,2025/06/13,1800,ダ,稍
5,8,11,ドリームジャパン,牡3,56.0,山崎誠士,1:56.0,クビ,4,10.6,38.8,川崎高月賢一,463(+10),202544061310,2025/06/13,1800,ダ,稍
6,4,4,ヤギリケハヤ,牡3,57.0,本橋孝太,1:56.3,1.3/4,6,20.7,38.8,船橋張田京,461(-1),202544061310,2025/06/13,1800,ダ,稍
7,8,10,カセノマウンティン,牡3,55.0,石川駿介,1:56.6,1.1/2,9,83.3,38.4,大井蛯名雄太,468(+1),202544061310,2025/06/13,1800,ダ,稍
8,7,9,アドマイヤエアル,牡3,55.0,御神本訓,1:56.6,アタマ,3,8.5,39.1,大井渡辺和雄,553(0),202544061310,2025/06/13,1800,ダ,稍
9,1,1,ファザートゥーサン,牡3,55.0,本田正重,1:57.0,2,7,22.7,40.2,大井森下淳平,468(-4),202544061310,2025/06/13,1800,ダ,稍
10,7,8,グローリアスキング,牡3,56.0,今野忠成,1:57.7,3.1/2,10,112.8,40.9,大井真島大輔,495(+1),202544061310,2025/06/13,1800,ダ,稍
11,2,2,ゴールドモーニン,牡3,56.0,笹川翼,1:58.9,6,8,58.1,41.1,川崎岩本洋,501(+2),202544061310,2025/06/13,1800,ダ,稍
1,2,2,ネオトキオ,牡5,56.0,安藤洋一,1:11.9,,2,2.7,36.1,大井荒山勝徳,465(-4),202544061311,2025/06/13,1200,ダ,稍
2,7,12,シンリンゲンカイ,牝5,54.0,本田正重,1:12.0,1/2,5,12.0,36.3,大井福田真広,494(+5),202544061311,2025/06/13,1200,ダ,稍
3,5,8,ランプロン,牡5,53.0,▲杉山海波,1:12.2,1.1/4,6,15.5,36.8,大井赤嶺本浩,495(+1),202544061311,2025/06/13,1200,ダ,稍
4,8,13,ジェットスピード,セ6,56.0,西啓太,1:12.7,2.1/2,1,2.6,36.1,大井坂井英光,476(0),202544061311,2025/06/13,1200,ダ,稍
5,3,3,ニシノデフィレ,セ6,56.0,和田譲治,1:12.9,1,13,212.6,37.0,大井市村誠,495(-1),202544061311,2025/06/13,1200,ダ,稍
6,4,6,プレストステラ,牡5,56.0,本橋孝太,1:12.9,アタマ,11,92.0,36.3,大井鷹見浩,492(-1),202544061311,2025/06/13,1200,ダ,稍
7,3,4,ゴールデンヨシノ,牡6,56.0,達城龍次,1:13.1,1,10,72.9,37.0,大井荒井朋弘,459(-1),202544061311,2025/06/13,1200,ダ,稍
8,1,1,リュウノファウラー,牡6,56.0,矢野貴之,1:13.2,クビ,4,10.9,37.8,大井鷹見浩,475(-2),202544061311,2025/06/13,1200,ダ,稍
9,4,5,ナサ,牝7,54.0,藤田凌,1:13.5,1.3/4,12,199.6,37.1,大井佐野謙二,482(+4),202544061311,2025/06/13,1200,ダ,稍
10,6,10,テンドウ,牡4,56.0,笹川翼,1:13.7,1.1/4,3,6.5,37.6,大井福永敏,495(+28),202544061311,2025/06/13,1200,ダ,稍
11,7,11,チャダルクン,牡4,56.0,藤本現暉,1:13.9,1,8,41.8,36.6,大井赤嶺本浩,523(+1),202544061311,2025/06/13,1200,ダ,稍
12,5,7,ガルヴァナイズ,牡5,56.0,御神本訓,1:13.9,アタマ,7,26.0,37.0,大井坂井英光,525(+13),202544061311,2025/06/13,1200,ダ,稍
13,6,9,スピネーカー,牡4,56.0,木間塚龍,1:14.7,4,9,63.7,38.1,船橋矢野義幸,473(+7),202544061311,2025/06/13,1200,ダ,稍
14,8,14,クラサーベル,牡6,56.0,岡村健司,1:14.8,1/2,14,330.8,37.7,船橋玉井勝,499(-1),202544061311,2025/06/13,1200,ダ,稍
1,6,7,グレイテストワーク,セ6,56.0,Ｒ．クア,1:26.9,,2,3.1,37.4,大井藤田輝信,502(+1),202544061312,2025/06/13,1400,ダ,稍
2,4,4,シャドウルパン,牡4,56.0,本田正重,1:27.3,2,1,2.9,37.3,大井荒山勝徳,508(-1),202544061312,2025/06/13,1400,ダ,稍
3,7,10,キタサンユニゾン,牡7,56.0,野畑凌,1:28.3,5,3,4.8,38.0,大井米田英世,496(+6),202544061312,2025/06/13,1400,ダ,稍
4,6,8,ヤマノリッチ,牝5,54.0,和田譲治,1:28.4,3/4,4,8.1,38.7,大井佐々木洋,510(+8),202544061312,2025/06/13,1400,ダ,稍
5,8,11,コスモブライヤー,牡6,55.0,☆佐野遥久,1:28.8,2,9,54.2,37.7,大井栗田裕光,493(-5),202544061312,2025/06/13,1400,ダ,稍
6,7,9,ゼイトク,牡4,56.0,矢野貴之,1:28.8,アタマ,6,14.2,38.0,大井上杉昌宏,473(+9),202544061312,2025/06/13,1400,ダ,稍
7,5,6,コンチトーホク,牡5,55.0,☆鷹見陸,1:28.8,ハナ,8,30.1,39.3,大井栗田裕光,470(-6),202544061312,2025/06/13,1400,ダ,稍
8,5,5,ヒメカミノメガミ,牝6,54.0,横川怜央,1:29.2,2,10,71.0,39.0,大井鈴木啓之,514(-10),202544061312,2025/06/13,1400,ダ,稍
9,2,2,ヴァンビー,セ4,56.0,藤本現暉,1:29.4,1,5,14.0,39.5,大井上杉昌宏,511(-2),202544061312,2025/06/13,1400,ダ,稍
10,3,3,パールホワイトイブ,牡4,53.0,▲杉山海波,1:29.4,クビ,11,114.5,38.7,大井市村誠,473(+3),202544061312,2025/06/13,1400,ダ,稍
11,1,1,リボンピーチ,牝5,53.0,☆谷内貫太,1:30.1,3.1/2,12,123.4,39.0,大井嶋田幸晴,501(+10),202544061312,2025/06/13,1400,ダ,稍
12,8,12,アリーバ,牝4,54.0,吉井章,1:30.6,2.1/2,7,24.0,40.6,大井立花伸,442(+3),202544061312,2025/06/13,1400,ダ,稍
1,6,7,ルカリリ,牝4,54.0,笹川翼,1:15.2,,1,1.4,38.9,大井田中正人,503(-4),202544063001,2025/06/30,1200,ダ,良
2,1,1,ドンナドンナ,牝5,54.0,菅原涼太,1:15.5,1.3/4,2,3.8,39.3,大井橋本和馬,437(-7),202544063001,2025/06/30,1200,ダ,良
3,2,2,ミハルンルン,牝5,54.0,本村直樹,1:16.4,4,5,16.9,39.8,大井高岩孝敏,445(-7),202544063001,2025/06/30,1200,ダ,良
4,7,9,クリノソレイユ,牝4,54.0,中村尚平,1:16.5,1/2,8,76.9,40.1,大井村上頼章,437(0),202544063001,2025/06/30,1200,ダ,良
5,6,6,ワイディドゥバイ,牡7,53.0,▲杉山海波,1:16.6,3/4,4,10.7,39.4,大井赤嶺亮,518(-7),202544063001,2025/06/30,1200,ダ,良
6,8,10,ゴルドヴァッサー,牝4,54.0,遠藤健太,1:16.8,3/4,6,72.6,39.3,大井佐々木洋,401(-2),202544063001,2025/06/30,1200,ダ,良
7,3,3,タマゴカケゴハン,牝4,51.0,▲神尾香澄,1:16.8,アタマ,3,9.0,40.6,大井小野寺晋,402(-1),202544063001,2025/06/30,1200,ダ,良
8,7,8,アンロック,牝4,53.0,☆谷内貫太,1:17.1,1.1/2,9,162.7,38.7,大井佐宗応和,469(-2),202544063001,2025/06/30,1200,ダ,良
9,5,5,ハナノクロコ,牝4,54.0,田中洸多,1:17.5,2,11,292.6,41.0,大井荒井朋弘,437(-3),202544063001,2025/06/30,1200,ダ,良
10,4,4,ルビーリング,牝4,54.0,櫻井光輔,1:17.8,1.1/2,7,74.6,40.8,大井橋本和馬,424(+3),202544063001,2025/06/30,1200,ダ,良
11,8,11,グローリーエックス,セ7,56.0,山林堂信,1:18.2,2,10,222.3,40.4,大井渡部則夫,511(+3),202544063001,2025/06/30,1200,ダ,良
1,6,6,コンシール,牡2,54.0,安藤洋一,1:15.5,,2,2.2,38.8,大井渡辺和雄,450(-1),202544063002,2025/06/30,1200,ダ,良
2,2,2,ルビーマーベル,牡2,54.0,吉井章,1:15.6,1/2,1,2.1,38.5,大井立花伸,497(-3),202544063002,2025/06/30,1200,ダ,良
3,3,3,ムサシタルマエ,牡2,54.0,笹川翼,1:15.6,ハナ,5,21.3,37.7,大井栗田泰昌,445(+4),202544063002,2025/06/30,1200,ダ,良
4,4,4,ヤングオーオー,牝2,54.0,和田譲治,1:15.9,1.3/4,3,7.2,39.5,大井朝倉実,422(+1),202544063002,2025/06/30,1200,ダ,良
5,1,1,リュウノギフト,牡2,54.0,達城龍次,1:16.5,3,6,54.2,37.8,大井鷹見浩,465(-14),202544063002,2025/06/30,1200,ダ,良
6,5,5,ハッピーフェーヴ,牝2,54.0,藤本現暉,1:17.1,3,4,7.5,40.0,大井真島大輔,425(-3),202544063002,2025/06/30,1200,ダ,良
7,7,7,キミヲコイシタウ,牝2,54.0,野畑凌,1:23.5,大,7,101.5,46.2,大井久保杉隆,460(-1),202544063002,2025/06/30,1200,ダ,良
1,1,1,デンテブリランテ,牡2,54.0,藤本現暉,1:28.8,,3,4.3,38.4,大井阪本一栄,493(0),202544063003,2025/06/30,1400,ダ,良
2,2,2,エクセレンティ,牡2,54.0,矢野貴之,1:28.9,1/2,1,1.4,38.7,大井荒山勝徳,489(0),202544063003,2025/06/30,1400,ダ,良
3,4,4,マオノアデル,牝2,54.0,藤田凌,1:30.8,9,4,18.7,40.7,大井橋本和馬,448(0),202544063003,2025/06/30,1400,ダ,良
4,5,5,シンプウエース,牡2,54.0,田中洸多,1:31.1,1.3/4,2,4.2,41.0,大井荒井朋弘,426(0),202544063003,2025/06/30,1400,ダ,良
5,3,3,ラムノラブソング,牝2,54.0,達城龍次,1:33.7,大,5,28.6,41.5,大井堀千亜樹,443(0),202544063003,2025/06/30,1400,ダ,良
1,3,3,バーバリオン,牡2,54.0,安藤洋一,1:12.9,,1,2.1,37.3,大井坂井英光,443(0),202544063004,2025/06/30,1200,ダ,良
2,5,5,ゴーバディ,牡2,54.0,吉井章,1:13.5,3,2,2.3,37.9,大井的場直之,527(0),202544063004,2025/06/30,1200,ダ,良
3,4,4,ヨバフウチ,牝2,54.0,藤本現暉,1:15.9,大,5,62.8,38.9,大井赤嶺本浩,441(0),202544063004,2025/06/30,1200,ダ,良
4,2,2,エヌケイサイボウ,牡2,54.0,和田譲治,1:16.7,4,3,3.2,40.7,大井蛯名雄太,439(0),202544063004,2025/06/30,1200,ダ,良
5,1,1,センザイイチグウ,牝2,54.0,菅原涼太,1:19.6,大,4,31.0,41.2,大井小野寺晋,449(0),202544063004,2025/06/30,1200,ダ,良
1,2,2,サンライズアルズ,セ3,56.0,野畑凌,1:44.8,,1,1.5,39.7,大井松浦裕之,486(+1),202544063005,2025/06/30,1600,ダ,良
2,7,7,ラバテラジェーン,牝3,54.0,笹川翼,1:46.0,6,4,22.6,40.7,大井市村誠,463(-8),202544063005,2025/06/30,1600,ダ,良
3,5,5,デスタン,牡3,56.0,矢野貴之,1:46.0,アタマ,2,2.1,40.7,大井月岡健二,426(-6),202544063005,2025/06/30,1600,ダ,良
4,6,6,ウルフスタンド,牡3,56.0,藤本現暉,1:46.8,4,6,57.1,41.7,大井渡部則夫,520(-2),202544063005,2025/06/30,1600,ダ,良
5,1,1,ゴルデューク,牡3,56.0,田中洸多,1:47.2,2,8,234.3,41.6,大井小野寺晋,446(-7),202544063005,2025/06/30,1600,ダ,良
6,8,9,ビバーチェ,牝3,54.0,東原悠善,1:47.7,2.1/2,9,340.0,41.7,大井佐々木忠,448(+4),202544063005,2025/06/30,1600,ダ,良
7,8,8,セリア,牝3,53.0,☆谷内貫太,1:47.9,1,5,34.6,42.2,大井福永敏,482(0),202544063005,2025/06/30,1600,ダ,良
8,3,3,ジェムストンパワー,牡3,56.0,瀬川将輝,1:48.9,5,7,217.8,43.5,大井栗田裕光,437(-9),202544063005,2025/06/30,1600,ダ,良
9,4,4,ジーティーケリー,牝3,54.0,藤田凌,1:49.2,1.1/2,3,16.2,44.1,大井中道啓二,418(-8),202544063005,2025/06/30,1600,ダ,良
1,5,5,タンパベイ,セ3,56.0,千田洋,1:30.6,,6,33.1,39.4,大井松浦裕之,480(-13),202544063006,2025/06/30,1400,ダ,良
2,2,2,アヤサンネムネム,牝3,54.0,藤田凌,1:30.6,クビ,5,28.7,39.1,大井田中正人,426(-1),202544063006,2025/06/30,1400,ダ,良
3,6,6,ヴェルヴェーナ,牝3,54.0,西啓太,1:31.0,2,4,12.9,39.6,大井堀千亜樹,458(+5),202544063006,2025/06/30,1400,ダ,良
4,1,1,アヤサンムギタ,牡3,53.0,▲杉山海波,1:31.2,3/4,9,80.9,39.0,大井赤嶺亮,486(+5),202544063006,2025/06/30,1400,ダ,良
5,7,7,オボロ,セ3,56.0,和田譲治,1:31.2,アタマ,1,1.4,39.9,大井福永敏,495(-6),202544063006,2025/06/30,1400,ダ,良
6,4,4,マルカンプレスト,牡3,56.0,矢野貴之,1:31.3,3/4,2,4.5,39.1,大井高野毅,445(+13),202544063006,2025/06/30,1400,ダ,良
7,8,10,コモリロゼッタ,牝3,54.0,東原悠善,1:31.8,2.1/2,7,40.8,39.3,大井庄子昭彦,442(-14),202544063006,2025/06/30,1400,ダ,良
8,3,3,グレイトキセキ,牡3,56.0,Ｒ．クア,1:32.0,1,3,8.2,40.1,大井高岩孝敏,526(+1),202544063006,2025/06/30,1400,ダ,良
9,8,9,レナ,牝3,54.0,野畑凌,1:32.5,2.1/2,8,44.1,40.4,大井阪本一栄,428(-7),202544063006,2025/06/30,1400,ダ,良
取消,7,8,ソリタリオカズ,牡3,56.0,藤本現暉,,,,,,大井渡部則夫,,202544063006,2025/06/30,1400,ダ,良
1,2,2,コリエドール,牝3,54.0,矢野貴之,1:13.4,,1,1.5,38.0,大井藤田輝信,452(0),202544063007,2025/06/30,1200,ダ,良
2,1,1,ナインエスクァイア,牡3,56.0,笹川翼,1:13.5,クビ,3,5.7,38.2,大井真島大輔,483(0),202544063007,2025/06/30,1200,ダ,良
3,7,10,ミラクルム,牝3,54.0,和田譲治,1:15.2,8,2,4.2,37.6,大井福永敏,481(-7),202544063007,2025/06/30,1200,ダ,良
4,5,6,オルチャタ,牝3,51.0,▲杉山海波,1:15.2,クビ,5,21.1,38.2,大井朝倉実,432(-1),202544063007,2025/06/30,1200,ダ,良
5,3,3,アドリビタム,牡3,53.0,▲木澤奨,1:15.8,3,6,42.3,40.0,大井高橋清顕,498(0),202544063007,2025/06/30,1200,ダ,良
6,5,5,アラジニース,牝3,54.0,菅原涼太,1:16.1,1.3/4,8,105.1,38.7,大井栗田泰昌,439(+3),202544063007,2025/06/30,1200,ダ,良
7,6,8,ユウユウマシェリ,牝3,51.0,▲加藤雄真,1:16.2,クビ,12,245.6,39.6,大井佐々木忠,455(+3),202544063007,2025/06/30,1200,ダ,良
8,7,9,ポレポレ,牝3,54.0,西啓太,1:16.2,ハナ,7,49.3,40.0,大井堀千亜樹,396(-3),202544063007,2025/06/30,1200,ダ,良
9,8,11,ライウ,牝3,53.0,☆鷹見陸,1:16.4,1.1/4,10,199.2,39.0,大井須田和伸,433(+2),202544063007,2025/06/30,1200,ダ,良
10,4,4,キルコネクション,牝3,54.0,石川駿介,1:16.8,2,4,17.0,41.1,大井赤嶺亮,434(+5),202544063007,2025/06/30,1200,ダ,良
11,8,12,ヤマショウゴールド,セ3,56.0,高野誠毅,1:19.2,大,11,216.0,42.8,大井嶋田幸晴,456(-4),202544063007,2025/06/30,1200,ダ,良
12,6,7,クロフネビジョン,牝3,54.0,野畑凌,1:19.4,1,9,125.4,41.4,大井蛯名雄太,514(-11),202544063007,2025/06/30,1200,ダ,良
1,3,3,ラブリーヨシノ,牡5,56.0,菅原涼太,1:44.3,,1,2.8,40.3,大井荒井朋弘,439(-4),202544063008,2025/06/30,1600,ダ,良
2,5,5,ブラントンアロー,牡4,53.0,▲木澤奨,1:44.5,1.1/4,9,79.1,40.7,大井須田和伸,453(-2),202544063008,2025/06/30,1600,ダ,良
3,1,1,ミチノシチリア,牡7,56.0,野畑凌,1:44.6,3/4,5,7.3,40.0,大井嶋田幸晴,488(+2),202544063008,2025/06/30,1600,ダ,良
4,7,8,ファインデイ,牝4,54.0,吉井章,1:44.7,1/2,3,4.7,41.3,大井松浦裕之,463(-1),202544063008,2025/06/30,1600,ダ,良
5,2,2,パンオショコラ,牝4,54.0,中村尚平,1:45.2,2.1/2,10,85.3,40.9,大井村上頼章,487(-12),202544063008,2025/06/30,1600,ダ,良
6,8,10,エヴィエニス,牡4,56.0,西啓太,1:45.2,アタマ,2,3.8,41.6,大井荒井朋弘,500(-3),202544063008,2025/06/30,1600,ダ,良
7,6,6,ファイストス,牝4,53.0,☆鷹見陸,1:46.0,4,7,23.8,42.2,大井須田和伸,469(-1),202544063008,2025/06/30,1600,ダ,良
8,4,4,シードザブレイク,牡6,56.0,藤本現暉,1:46.8,4,6,20.5,42.5,大井阪本一栄,508(0),202544063008,2025/06/30,1600,ダ,良
9,7,7,ゴールドタリスマン,牝4,54.0,瀬川将輝,1:47.2,2,4,6.8,43.6,大井井上弘之,441(-2),202544063008,2025/06/30,1600,ダ,良
10,8,9,ゲッワイエンタン,牡4,56.0,横川怜央,1:47.6,2,8,33.0,42.8,大井吉井竜一,451(+6),202544063008,2025/06/30,1600,ダ,良
1,2,2,デリッサ,牝5,54.0,安藤洋一,1:13.9,,1,2.7,38.2,大井村上頼章,462(-7),202544063009,2025/06/30,1200,ダ,良
2,3,3,ニチリン,牝5,54.0,笹川翼,1:14.1,1,4,8.4,38.2,大井栗田裕光,507(-2),202544063009,2025/06/30,1200,ダ,良
3,7,10,ロクスマリアンヌ,牝6,54.0,西啓太,1:14.4,1.1/2,5,9.7,38.6,大井橋本和馬,452(-6),202544063009,2025/06/30,1200,ダ,良
4,8,12,ナムラミック,牡4,56.0,和田譲治,1:14.4,ハナ,6,16.1,38.5,大井赤嶺本浩,486(+1),202544063009,2025/06/30,1200,ダ,良
5,1,1,ニシノリピート,牝4,54.0,吉井章,1:14.6,1.1/4,9,30.6,38.2,大井松浦裕之,456(+1),202544063009,2025/06/30,1200,ダ,良
6,7,11,ゴールドブレイン,牡7,56.0,藤田凌,1:14.6,アタマ,2,4.1,37.4,大井蛯名雄太,518(+3),202544063009,2025/06/30,1200,ダ,良
7,6,9,フルールドレジーナ,牝6,53.0,☆鷹見陸,1:14.6,アタマ,3,4.7,38.6,大井蛯名雄太,537(+8),202544063009,2025/06/30,1200,ダ,良
8,5,7,アフリカンビート,牡4,56.0,石川駿介,1:14.9,1.1/2,8,27.1,38.4,大井井上弘之,483(+1),202544063009,2025/06/30,1200,ダ,良
9,4,4,ウィズアリープ,牝4,54.0,矢野貴之,1:15.4,2.1/2,7,16.5,39.7,大井渡辺和雄,499(+17),202544063009,2025/06/30,1200,ダ,良
10,4,5,ジオパークピリカ,牝4,51.0,▲杉山海波,1:15.8,2,10,135.5,38.9,大井高岩孝敏,410(-2),202544063009,2025/06/30,1200,ダ,良
11,5,6,ゼネラルチーター,牡4,56.0,松崎正泰,1:15.9,1/2,11,206.1,38.5,大井須田和伸,437(+1),202544063009,2025/06/30,1200,ダ,良
12,8,13,アメアガリ,牝4,54.0,瀬川将輝,1:16.8,4,13,352.7,39.0,大井井上弘之,459(-2),202544063009,2025/06/30,1200,ダ,良
13,6,8,ジョードプル,牡4,56.0,藤本現暉,1:17.1,1.3/4,12,288.9,39.7,大井蛯名雄太,458(+11),202544063009,2025/06/30,1200,ダ,良
1,7,9,シャルマンジャン,牡6,56.0,笹川翼,1:40.9,,5,7.8,38.8,大井福永敏,497(-4),202544063010,2025/06/30,1600,ダ,良
2,5,5,アドマイヤエイジア,牡4,56.0,野畑凌,1:41.2,1.3/4,1,2.4,39.1,大井坂井英光,538(+3),202544063010,2025/06/30,1600,ダ,良
3,6,7,モズユウガ,牡6,56.0,石川駿介,1:41.6,2,2,3.9,38.6,大井松浦裕之,501(+1),202544063010,2025/06/30,1600,ダ,良
4,6,6,アントレゾール,牡5,56.0,西啓太,1:41.8,1.1/4,8,58.4,39.1,大井田中正人,500(-1),202544063010,2025/06/30,1600,ダ,良
5,3,3,ネフェルトゥム,牡3,54.0,安藤洋一,1:41.9,1/2,6,8.5,39.8,大井佐宗応和,514(-5),202544063010,2025/06/30,1600,ダ,良
6,8,10,アレンパ,牡3,54.0,矢野貴之,1:42.0,クビ,3,7.0,39.5,大井澤佳宏,521(0),202544063010,2025/06/30,1600,ダ,良
7,4,4,サウンドズーム,牡5,56.0,吉井章,1:43.1,5,9,82.3,40.1,大井鈴木啓之,492(+2),202544063010,2025/06/30,1600,ダ,良
8,2,2,ウインコマチ,牝5,54.0,菅原涼太,1:43.1,クビ,11,101.7,40.0,大井橋本和馬,457(-3),202544063010,2025/06/30,1600,ダ,良
9,8,11,ヴァルタリ,牡4,56.0,和田譲治,1:43.1,ハナ,4,7.7,40.3,大井阪本一栄,518(-7),202544063010,2025/06/30,1600,ダ,良
10,7,8,ビッグショット,牡5,56.0,達城龍次,1:43.3,1,7,36.7,40.3,大井鈴木啓之,504(+5),202544063010,2025/06/30,1600,ダ,良
11,1,1,リケアミネオラ,牡5,56.0,千田洋,1:43.4,1/2,10,84.4,40.0,大井吉井竜一,425(+2),202544063010,2025/06/30,1600,ダ,良
1,6,7,マルカンラニ,牡5,57.0,松崎正泰,2:06.6,,2,4.0,38.3,大井高野毅,548(-6),202544063011,2025/06/30,2000,ダ,良
2,7,10,キトン,セ4,55.0,御神本訓,2:07.7,5,1,1.5,39.7,大井渡辺和雄,522(+8),202544063011,2025/06/30,2000,ダ,良
3,2,2,エスケンドリーム,牡4,57.0,西啓太,2:07.9,3/4,3,8.2,39.7,大井鷹見浩,549(+3),202544063011,2025/06/30,2000,ダ,良
4,6,8,ビシャモンテン,牡7,57.0,野畑凌,2:08.1,1.1/4,8,86.8,38.9,大井荒井朋弘,509(+7),202544063011,2025/06/30,2000,ダ,良
5,1,1,サヨノトレイダー,牝6,55.0,矢野貴之,2:08.3,1,4,10.6,39.5,大井藤田輝信,464(-3),202544063011,2025/06/30,2000,ダ,良
6,8,11,スミソニアン,牡7,54.0,☆鷹見陸,2:09.3,5,7,69.0,40.0,大井宗形竹見,464(+1),202544063011,2025/06/30,2000,ダ,良
7,5,6,ユウユウスキー,牡3,53.0,吉井章,2:09.3,アタマ,6,30.2,41.1,大井阪本一栄,493(0),202544063011,2025/06/30,2000,ダ,良
8,5,5,キタノセレナード,牡6,57.0,安藤洋一,2:09.4,クビ,11,191.4,40.1,大井鷹見浩,462(+2),202544063011,2025/06/30,2000,ダ,良
9,4,4,ゴールデンブザー,牡4,57.0,和田譲治,2:09.4,クビ,5,20.6,41.4,大井宗形竹見,513(+3),202544063011,2025/06/30,2000,ダ,良
10,3,3,ハリウッドヒルズ,牡8,57.0,福原杏,2:09.6,1,9,111.2,41.2,大井阪本一栄,495(+1),202544063011,2025/06/30,2000,ダ,良
11,7,9,マスキュリン,牝5,55.0,菅原涼太,2:10.4,4,12,310.3,40.8,大井堀千亜樹,457(-1),202544063011,2025/06/30,2000,ダ,良
12,8,12,スペシャルドラマ,牡7,54.0,☆佐野遥久,2:18.5,大,10,143.6,49.0,大井月岡健二,523(0),202544063011,2025/06/30,2000,ダ,良
1,8,14,ピンナダ,セ4,56.0,和田譲治,1:56.5,,3,4.5,38.7,大井中道啓二,447(-1),202544063012,2025/06/30,1800,ダ,良
2,5,8,ウィーナーズソング,牡5,53.0,▲杉山海波,1:57.0,2.1/2,10,83.3,39.5,大井赤嶺本浩,505(-8),202544063012,2025/06/30,1800,ダ,良
3,4,6,テーオードリアン,牝5,54.0,野畑凌,1:57.1,1/2,4,9.6,40.3,大井中道啓二,469(-3),202544063012,2025/06/30,1800,ダ,良
4,6,9,チュイション,牡7,53.0,▲中山遥人,1:57.2,クビ,12,215.8,39.0,大井赤嶺本浩,494(-3),202544063012,2025/06/30,1800,ダ,良
5,1,1,アルフワイラ,牝6,54.0,藤本現暉,1:57.2,ハナ,6,10.3,40.0,大井福永敏,526(-9),202544063012,2025/06/30,1800,ダ,良
6,3,4,アイヲコメテ,牝4,54.0,笹川翼,1:58.0,4,1,2.7,41.2,大井米田英世,522(+6),202544063012,2025/06/30,1800,ダ,良
7,3,3,ショウナンタバルア,牡5,55.0,☆谷内貫太,1:58.1,3/4,9,66.6,40.0,大井澤佳宏,426(+4),202544063012,2025/06/30,1800,ダ,良
8,8,13,ストライクノワール,牡4,56.0,安藤洋一,1:58.3,1,8,47.5,41.3,大井宗形竹見,483(+4),202544063012,2025/06/30,1800,ダ,良
9,2,2,アイソタイプ,牡4,56.0,菅原涼太,1:58.7,2,5,9.7,41.4,大井堀千亜樹,498(-3),202544063012,2025/06/30,1800,ダ,良
10,7,11,エイシンクレモナ,牡6,55.0,☆鷹見陸,1:58.8,1/2,11,202.9,41.0,大井栗田泰昌,519(-8),202544063012,2025/06/30,1800,ダ,良
11,6,10,エンバーク,セ4,56.0,田中洸多,1:59.0,3/4,13,355.9,40.4,大井小野寺晋,474(-3),202544063012,2025/06/30,1800,ダ,良
12,7,12,トップダイヤ,セ5,56.0,藤田凌,1:59.0,アタマ,2,3.6,41.2,大井橋本和馬,473(-12),202544063012,2025/06/30,1800,ダ,良
13,4,5,ブラッドワイルド,牡6,56.0,遠藤健太,1:59.1,1/2,14,356.7,40.1,大井佐々木忠,502(-11),202544063012,2025/06/30,1800,ダ,良
14,5,7,オニクダイスキマン,牡6,53.0,▲木澤奨,1:59.3,1,7,36.8,42.1,大井村上頼章,421(-7),202544063012,2025/06/30,1800,ダ,良
