着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
1,8,16,ハルノマリーナ,牝5,53.0,☆池谷匠翔,1:13.9,,10,45.2,38.2,大井遠藤茂,485(-3),202244051104,2022/05/11,1200,ダ,良
2,4,8,カズノマンゲツ,牝5,54.0,石川駿介,1:14.1,1,5,13.8,38.3,大井納谷和玖,453(+2),202244051104,2022/05/11,1200,ダ,良
3,8,15,プレパレンセ,牝5,54.0,瀬川将輝,1:14.3,1.1/4,9,44.5,38.4,大井月岡健二,464(+25),202244051104,2022/05/11,1200,ダ,良
4,1,1,ベジタブルストア,セ4,56.0,中村尚平,1:14.7,2,7,22.3,38.6,大井庄子昭彦,454(+2),202244051104,2022/05/11,1200,ダ,良
5,3,6,マラキア,牡7,56.0,石崎駿,1:14.9,1,11,173.1,37.8,大井栗田泰昌,502(-4),202244051104,2022/05/11,1200,ダ,良
6,3,5,トレンブラン,牝4,54.0,森泰斗,1:14.9,クビ,2,5.1,38.6,大井福永敏,439(+3),202244051104,2022/05/11,1200,ダ,良
7,2,4,フォガラ,牝5,50.0,★小林捺花,1:14.9,アタマ,4,9.9,38.0,大井的場直之,472(+4),202244051104,2022/05/11,1200,ダ,良
8,2,3,センジュエース,牡6,56.0,藤田凌,1:15.1,3/4,8,24.1,38.4,大井佐々木洋,453(-1),202244051104,2022/05/11,1200,ダ,良
9,7,14,クツシタヌゲタ,牡6,56.0,御神本訓,1:15.2,3/4,1,1.9,38.1,大井森下淳平,512(-6),202244051104,2022/05/11,1200,ダ,良
10,6,12,ベルウェザーボンド,セ5,56.0,和田譲治,1:15.4,1,3,5.5,38.8,大井松浦裕之,482(-1),202244051104,2022/05/11,1200,ダ,良
11,6,11,キュアノス,牝5,54.0,加藤和博,1:15.5,1/2,6,19.1,39.2,大井橋本和馬,469(-3),202244051104,2022/05/11,1200,ダ,良
12,7,13,リュウキタイヨウ,セ5,55.0,☆仲原大生,1:15.9,2,13,365.2,38.3,大井嶋田幸晴,425(+1),202244051104,2022/05/11,1200,ダ,良
13,4,7,セクシーセディー,牝9,54.0,本村直樹,1:16.0,1/2,12,277.5,38.8,大井高岩孝敏,526(+11),202244051104,2022/05/11,1200,ダ,良
14,5,9,ラバテラクロス,牝4,51.0,▲谷内貫太,1:16.2,3/4,16,479.8,38.5,大井高岩孝敏,442(-1),202244051104,2022/05/11,1200,ダ,良
15,1,2,ハナノコ,牝4,51.0,▲菅原涼太,1:16.3,1/2,14,393.2,39.8,大井荒井朋弘,412(+7),202244051104,2022/05/11,1200,ダ,良
16,5,10,ネオペトリコール,牝4,51.0,▲鷹見陸,1:17.4,5,15,442.3,40.7,大井佐々木洋,408(-1),202244051104,2022/05/11,1200,ダ,良
1,3,4,ピースフルダンス,牡7,56.0,的場文男,1:42.6,,6,10.8,39.4,大井井上弘之,442(+7),202244051105,2022/05/11,1600,ダ,良
2,5,7,サーストントラスト,牡4,56.0,今野忠成,1:42.7,1/2,1,3.5,39.7,大井立花伸,493(+4),202244051105,2022/05/11,1600,ダ,良
3,2,2,シャドウワルツ,牡5,53.0,▲後藤蒼二,1:42.8,1/2,13,90.7,39.2,大井久保田信,433(+7),202244051105,2022/05/11,1600,ダ,良
4,8,14,プレストスター,牡5,53.0,▲鷹見陸,1:42.8,クビ,5,9.5,40.6,大井鷹見浩,515(+13),202244051105,2022/05/11,1600,ダ,良
5,1,1,ネオリーズ,牡4,56.0,笹川翼,1:42.8,クビ,4,8.9,40.0,大井米田英世,461(+5),202244051105,2022/05/11,1600,ダ,良
6,8,13,ウラワザテクニック,セ5,56.0,張田昂,1:43.1,1.1/2,7,12.1,40.3,大井米田英世,474(+1),202244051105,2022/05/11,1600,ダ,良
7,7,11,スカーレットサクラ,牝6,54.0,矢野貴之,1:43.2,1/2,2,4.2,40.4,大井藤田輝信,518(+7),202244051105,2022/05/11,1600,ダ,良
8,3,3,マルヨソウタ,牡4,56.0,千田洋,1:43.6,2,9,36.5,40.6,大井村上頼章,504(+2),202244051105,2022/05/11,1600,ダ,良
9,4,6,ヤマニンジャベリン,牡4,56.0,中村尚平,1:43.8,3/4,12,43.5,39.6,大井渡部則夫,546(-1),202244051105,2022/05/11,1600,ダ,良
10,4,5,デイムコマンダー,牝4,54.0,福原杏,1:43.9,クビ,11,41.1,40.9,大井辻野豊,514(+17),202244051105,2022/05/11,1600,ダ,良
11,7,12,アドゥシール,牝6,54.0,東原悠善,1:43.9,クビ,8,12.5,40.3,大井井上弘之,447(0),202244051105,2022/05/11,1600,ダ,良
12,6,10,キリンブラック,牡4,56.0,岡村健司,1:43.9,アタマ,10,36.6,40.4,大井渡辺和雄,496(+12),202244051105,2022/05/11,1600,ダ,良
13,6,9,サイレンスディガ,牝8,53.0,☆池谷匠翔,1:44.7,4,3,6.8,41.4,大井朝倉実,443(-2),202244051105,2022/05/11,1600,ダ,良
14,5,8,フジマサディープ,牡6,53.0,▲新原周馬,1:51.0,大,14,99.7,48.2,大井久保杉隆,507(-2),202244051105,2022/05/11,1600,ダ,良
1,2,2,ムサシシニスター,牡4,56.0,石崎駿,1:13.2,,5,10.1,37.2,大井栗田泰昌,472(0),202244051106,2022/05/11,1200,ダ,良
2,5,6,マスクトライ,セ4,56.0,石川駿介,1:13.3,3/4,4,7.9,37.3,大井中道啓二,477(-1),202244051106,2022/05/11,1200,ダ,良
3,8,12,カワカミスパーク,牝5,54.0,矢野貴之,1:13.5,1,1,2.0,37.1,大井宮浦正行,470(+4),202244051106,2022/05/11,1200,ダ,良
4,6,9,サンワラワラ,牡7,56.0,御神本訓,1:13.9,2,2,4.2,37.8,大井朝倉実,511(+2),202244051106,2022/05/11,1200,ダ,良
5,1,1,ユウユウスターリー,牝4,54.0,福原杏,1:14.1,1,12,183.7,37.8,大井月岡健二,410(+7),202244051106,2022/05/11,1200,ダ,良
6,4,5,バレンティーノ,牝7,54.0,酒井忍,1:14.1,ハナ,6,20.0,37.7,大井須田和伸,445(+4),202244051106,2022/05/11,1200,ダ,良
7,7,11,トーセンジンライム,牡6,56.0,笹川翼,1:14.3,3/4,3,6.8,37.4,大井小野寺晋,451(-2),202244051106,2022/05/11,1200,ダ,良
8,3,3,ティーズリープ,牝5,51.0,▲谷内貫太,1:14.5,1,10,98.8,37.4,大井嶋田幸晴,446(+10),202244051106,2022/05/11,1200,ダ,良
9,4,4,シルキー,牡4,56.0,松崎正泰,1:14.6,1/2,7,24.7,37.3,高野毅,454(+2),202244051106,2022/05/11,1200,ダ,良
10,6,8,ウインヒメユリ,牝4,54.0,高野誠毅,1:14.8,1,13,315.6,37.7,大井井上弘之,455(+6),202244051106,2022/05/11,1200,ダ,良
11,5,7,ナイスガイラバー,セ9,56.0,東原悠善,1:14.9,3/4,11,130.7,38.1,大井柏木一夫,463(-5),202244051106,2022/05/11,1200,ダ,良
12,7,10,クインズコースト,セ8,53.0,▲後藤蒼二,1:15.1,3/4,9,61.8,38.0,大井赤嶺本浩,454(+6),202244051106,2022/05/11,1200,ダ,良
13,8,13,ジェミニライブラ,牡8,56.0,西啓太,1:15.8,3.1/2,8,48.9,39.1,大井荒井朋弘,528(+3),202244051106,2022/05/11,1200,ダ,良
1,2,2,グレースレジーナ,牝6,54.0,藤本現暉,1:26.7,,4,8.0,36.5,大井蛯名雄太,500(+2),202244051107,2022/05/11,1400,ダ,良
2,8,10,マコトゴコタイ,牡4,56.0,真島大輔,1:26.9,1,2,4.6,36.4,大井森下淳平,490(+1),202244051107,2022/05/11,1400,ダ,良
3,5,5,モンサンレックス,牡4,56.0,和田譲治,1:27.0,3/4,1,2.2,36.2,大井宗形竹見,497(+3),202244051107,2022/05/11,1400,ダ,良
4,1,1,グッドラックスター,牝5,54.0,森泰斗,1:27.0,クビ,3,4.9,36.4,大井栗田裕光,438(+4),202244051107,2022/05/11,1400,ダ,良
5,7,8,ラブミーアーサー,牝5,54.0,福原杏,1:27.3,1.1/2,7,58.1,37.0,大井立花伸,455(+5),202244051107,2022/05/11,1400,ダ,良
6,8,9,ヴァンルーチェ,牡4,56.0,篠谷葵,1:27.6,1.3/4,8,62.8,36.2,大井高橋清顕,516(+3),202244051107,2022/05/11,1400,ダ,良
7,6,6,ポッドアワーズ,牡4,56.0,矢野貴之,1:27.6,ハナ,6,11.4,36.5,大井鈴木啓之,518(-1),202244051107,2022/05/11,1400,ダ,良
8,7,7,フルゴリラ,牡5,56.0,岡村健司,1:28.0,2,5,8.6,36.7,大井辻野豊,551(+4),202244051107,2022/05/11,1400,ダ,良
9,4,4,ミヤジオシャラク,牝4,54.0,町田直希,1:28.8,4,9,70.0,37.5,大井三坂盛雄,498(-2),202244051107,2022/05/11,1400,ダ,良
10,3,3,アマリリステソーロ,牝6,54.0,藤田凌,1:29.1,1.3/4,10,252.1,38.3,大井佐々木洋,456(+5),202244051107,2022/05/11,1400,ダ,良
1,4,5,スウィング,牡5,56.0,矢野貴之,1:41.0,,1,1.1,38.3,大井藤田輝信,487(-1),202244051108,2022/05/11,1600,ダ,良
2,6,9,サブノドリーム,牝4,54.0,西啓太,1:42.0,5,8,65.3,39.2,大井堀千亜樹,466(+3),202244051108,2022/05/11,1600,ダ,良
3,5,8,ジャックアバンティ,牡5,56.0,今野忠成,1:42.0,クビ,9,65.5,38.7,大井立花伸,487(+2),202244051108,2022/05/11,1600,ダ,良
4,5,7,レディヴィクトリア,牝4,54.0,藤本現暉,1:42.2,1.1/4,13,112.8,38.1,大井納谷和玖,435(+5),202244051108,2022/05/11,1600,ダ,良
5,1,1,フジノジャイアント,牡4,56.0,岡村健司,1:42.3,1/2,6,38.3,38.6,大井佐宗応和,474(+7),202244051108,2022/05/11,1600,ダ,良
6,3,3,チタノプリンセス,牝8,54.0,本田正重,1:42.5,3/4,3,18.5,39.4,福田真広,491(+6),202244051108,2022/05/11,1600,ダ,良
7,3,4,キタノユニヴァース,牡5,53.0,▲後藤蒼二,1:42.7,1,7,50.0,39.8,大井佐野謙二,517(-6),202244051108,2022/05/11,1600,ダ,良
8,2,2,ブラボーエイト,牡7,56.0,福原杏,1:42.8,3/4,14,215.5,38.7,大井堀江仁,469(+1),202244051108,2022/05/11,1600,ダ,良
9,7,12,ダイレクトフライト,牡6,56.0,森泰斗,1:42.9,クビ,2,7.7,40.4,大井高橋清顕,472(+3),202244051108,2022/05/11,1600,ダ,良
10,8,13,コスモコンクエスト,牡5,56.0,安藤洋一,1:43.1,1,12,86.9,39.6,大井立花伸,512(+9),202244051108,2022/05/11,1600,ダ,良
11,4,6,フェスティヴグッド,牡4,56.0,達城龍次,1:43.2,クビ,4,29.3,39.3,大井堀千亜樹,516(-3),202244051108,2022/05/11,1600,ダ,良
12,6,10,サンドアラバスタ,牡4,56.0,吉井章,1:43.2,アタマ,10,70.2,39.3,大井吉井竜一,461(-3),202244051108,2022/05/11,1600,ダ,良
13,7,11,ドナブライドル,牝6,54.0,張田昂,1:43.2,クビ,5,38.0,39.4,大井阪本一栄,442(+2),202244051108,2022/05/11,1600,ダ,良
14,8,14,シントーヨーキヒ,牝5,54.0,藤田凌,1:43.8,3,11,80.7,40.9,大井田中正人,452(-7),202244051108,2022/05/11,1600,ダ,良
1,5,8,マインジャラン,牡4,56.0,森泰斗,1:12.6,,1,2.4,37.0,大井上杉昌宏,514(-4),202244051109,2022/05/11,1200,ダ,良
2,4,6,ガンブーツダンス,セ4,56.0,西啓太,1:13.0,2,9,73.6,37.8,大井中道啓二,503(-2),202244051109,2022/05/11,1200,ダ,良
3,7,13,ナイルローズ,牝4,54.0,本田正重,1:13.1,3/4,4,5.6,37.0,福田真広,485(+1),202244051109,2022/05/11,1200,ダ,良
4,2,3,クリキヨ,牡4,56.0,安藤洋一,1:13.4,1.3/4,2,3.9,38.2,大井的場直之,507(+2),202244051109,2022/05/11,1200,ダ,良
5,1,1,ジェイケイワールド,牡5,56.0,的場文男,1:13.5,1/2,3,4.6,38.5,大井納谷和玖,481(+1),202244051109,2022/05/11,1200,ダ,良
6,8,14,ナックレジェンド,牡4,56.0,福原杏,1:13.6,1/2,11,128.1,36.9,大井立花伸,482(+2),202244051109,2022/05/11,1200,ダ,良
7,3,5,レジェンドジアース,牡4,53.0,▲新原周馬,1:13.7,1/2,8,71.2,36.9,大井蛯名雄太,529(-10),202244051109,2022/05/11,1200,ダ,良
8,7,12,カヴァス,セ5,56.0,東原悠善,1:14.1,2,5,14.2,37.6,大井赤嶺本浩,501(-2),202244051109,2022/05/11,1200,ダ,良
9,2,2,エムザックベール,牝4,51.0,▲鷹見陸,1:14.1,アタマ,10,82.8,38.4,大井赤嶺本浩,516(0),202244051109,2022/05/11,1200,ダ,良
10,8,15,グラスクアドラ,牡4,56.0,達城龍次,1:14.2,3/4,6,26.6,37.0,大井上杉昌宏,449(+4),202244051109,2022/05/11,1200,ダ,良
11,3,4,ネオエレキング,牡9,56.0,瀬川将輝,1:14.4,1.1/4,12,186.9,37.1,大井佐々木洋,438(-5),202244051109,2022/05/11,1200,ダ,良
12,4,7,グランフェスタ,牡5,56.0,藤田凌,1:14.6,1,13,316.7,37.1,大井佐々木洋,448(0),202244051109,2022/05/11,1200,ダ,良
13,5,9,ジュニパーダンス,牝4,54.0,今野忠成,1:14.9,1.1/2,7,45.5,39.0,大井米田英世,443(+2),202244051109,2022/05/11,1200,ダ,良
14,6,10,フライングトリップ,牝4,51.0,▲後藤蒼二,1:14.9,ハナ,14,386.0,37.9,大井佐藤壽,469(0),202244051109,2022/05/11,1200,ダ,良
15,6,11,メイジュシンワ,牝5,54.0,江里口裕,1:15.1,1.1/4,15,499.2,37.8,大井三坂盛雄,481(-4),202244051109,2022/05/11,1200,ダ,良
1,5,5,マイネルロッシュ,牡6,56.0,和田譲治,1:26.8,,4,6.5,38.4,大井宗形竹見,479(0),202244051110,2022/05/11,1400,ダ,良
2,4,4,キングイモン,牡6,56.0,達城龍次,1:26.8,クビ,7,107.0,38.3,大井赤嶺亮,461(-13),202244051110,2022/05/11,1400,ダ,良
3,8,8,カヴァレリア,牡8,56.0,森泰斗,1:27.0,1,6,26.7,37.7,大井荒山勝徳,515(-2),202244051110,2022/05/11,1400,ダ,良
4,2,2,ケイアイピハ,牡5,56.0,西啓太,1:27.1,1/2,5,8.9,39.0,大井立花伸,454(-7),202244051110,2022/05/11,1400,ダ,良
5,3,3,グランツシチー,牡6,56.0,真島大輔,1:27.2,1/2,1,2.1,39.1,大井蛯名雄太,470(-4),202244051110,2022/05/11,1400,ダ,良
6,1,1,ラペルシェール,牡4,56.0,矢野貴之,1:27.5,1.1/2,3,4.6,39.4,大井佐野謙二,467(-5),202244051110,2022/05/11,1400,ダ,良
7,8,9,フォルドンナ,牝4,54.0,町田直希,1:27.6,クビ,2,4.1,39.3,大井村上頼章,464(-1),202244051110,2022/05/11,1400,ダ,良
8,7,7,コスモギンガ,牝5,54.0,岡村健司,1:27.6,ハナ,8,152.7,37.8,大井小野寺晋,463(+1),202244051110,2022/05/11,1400,ダ,良
9,6,6,クロカドッグ,牡5,53.0,▲谷内貫太,1:29.8,大,9,297.1,40.1,大井久保田信,519(-4),202244051110,2022/05/11,1400,ダ,良
1,7,13,スピーディキック,牝3,54.0,御神本訓,1:53.5,,1,1.4,37.8,藤原智行,480(+4),202244051111,2022/05/11,1800,ダ,良
2,2,3,コスモポポラリタ,牝3,54.0,和田譲治,1:53.5,クビ,5,18.4,37.4,大井宗形竹見,498(+3),202244051111,2022/05/11,1800,ダ,良
3,2,4,レディオスター,牝3,54.0,酒井忍,1:53.7,1,2,6.8,38.5,船橋矢野義幸,463(-3),202244051111,2022/05/11,1800,ダ,良
4,3,6,クールフォルテ,牝3,54.0,笹川翼,1:53.9,1,3,6.9,38.5,福田真広,488(-1),202244051111,2022/05/11,1800,ダ,良
5,4,7,トキノゴールド,牝3,54.0,矢野貴之,1:54.0,1/2,4,13.8,38.1,川崎八木正喜,488(+11),202244051111,2022/05/11,1800,ダ,良
6,5,9,レディオガガ,牝3,54.0,森泰斗,1:54.1,クビ,10,82.8,39.1,川崎高月賢一,483(-5),202244051111,2022/05/11,1800,ダ,良
7,5,10,エミーブレイズ,牝3,54.0,的場文男,1:54.2,3/4,8,47.6,37.9,川崎高月賢一,420(-8),202244051111,2022/05/11,1800,ダ,良
8,6,11,リンカイテン,牝3,54.0,安藤洋一,1:55.1,4,14,220.4,38.4,大井橋本和馬,469(-2),202244051111,2022/05/11,1800,ダ,良
9,1,2,ラインブレイカー,牝3,54.0,今野忠成,1:55.9,4,7,26.0,40.5,大井荒山勝徳,492(-2),202244051111,2022/05/11,1800,ダ,良
10,7,14,コーミズアムール,牝3,54.0,張田昂,1:55.9,ハナ,16,348.1,39.8,大井米田英世,407(-8),202244051111,2022/05/11,1800,ダ,良
11,1,1,トーセンキャロル,牝3,54.0,左海誠二,1:56.1,1,9,50.8,40.2,浦和小久保智,451(-6),202244051111,2022/05/11,1800,ダ,良
12,3,5,カーロデスティーノ,牝3,54.0,山崎誠士,1:56.5,2,13,149.6,40.9,川崎甲田悟史,417(-1),202244051111,2022/05/11,1800,ダ,良
13,8,16,レディーアーサー,牝3,54.0,町田直希,1:57.1,3,11,90.8,40.6,大井鈴木啓之,502(0),202244051111,2022/05/11,1800,ダ,良
14,4,8,フィガロアルビアン,牝3,54.0,藤本現暉,1:57.4,1.1/2,12,136.8,41.3,大井阪本一栄,471(+8),202244051111,2022/05/11,1800,ダ,良
15,6,12,ハッピースパイラル,牝3,54.0,岡村健司,1:57.6,1,15,245.3,42.1,大井藤田輝信,478(+5),202244051111,2022/05/11,1800,ダ,良
16,8,15,デュアルテイルズ,牝3,54.0,本田正重,1:59.6,10,6,25.6,44.2,大井村上頼章,472(+6),202244051111,2022/05/11,1800,ダ,良
1,7,7,ムルシェラゴ,牡7,56.0,真島大輔,1:12.5,,2,5.5,37.2,大井福永敏,552(+2),202244051112,2022/05/11,1200,ダ,良
2,3,3,プレディクト,牡7,56.0,石崎駿,1:12.5,クビ,4,6.6,37.2,大井佐宗応和,499(+3),202244051112,2022/05/11,1200,ダ,良
3,6,6,フォルトゥーレ,セ6,56.0,安藤洋一,1:12.6,1/2,6,19.8,36.5,大井栗田裕光,412(+2),202244051112,2022/05/11,1200,ダ,良
4,7,8,コウユーユメフワリ,牝4,54.0,本田正重,1:12.6,クビ,5,13.6,36.9,大井堀千亜樹,518(-1),202244051112,2022/05/11,1200,ダ,良
5,4,4,マロカオブジャガー,牡4,56.0,笹川翼,1:12.7,クビ,1,1.8,37.0,大井宗形竹見,501(+3),202244051112,2022/05/11,1200,ダ,良
6,8,9,ゴールデンチョイス,牡6,56.0,達城龍次,1:12.8,クビ,9,45.4,37.4,大井蛯名雄太,469(+6),202244051112,2022/05/11,1200,ダ,良
7,5,5,レディグレイ,牝6,54.0,張田昂,1:12.8,クビ,7,24.3,36.8,大井三坂盛雄,484(-1),202244051112,2022/05/11,1200,ダ,良
8,1,1,カフジフェニックス,牡7,56.0,岡村健司,1:12.9,クビ,3,6.4,37.2,大井松浦裕之,500(+2),202244051112,2022/05/11,1200,ダ,良
9,2,2,クリノタテヤマ,牝6,51.0,▲新原周馬,1:13.2,1.3/4,8,33.6,37.3,大井鈴木啓之,470(-7),202244051112,2022/05/11,1200,ダ,良
10,8,10,ツウカイウイング,牡7,56.0,今野忠成,1:14.0,4,10,52.4,38.0,大井松浦裕之,462(-3),202244051112,2022/05/11,1200,ダ,良
1,8,12,グレイテストワーク,牡3,56.0,森泰斗,1:41.4,,1,1.4,38.5,大井藤田輝信,487(-1),202244051201,2022/05/12,1600,ダ,良
2,3,3,ブルースカイラニ,牡3,56.0,笹川翼,1:41.6,1,4,9.9,38.3,大井須田和伸,522(0),202244051201,2022/05/12,1600,ダ,良
3,5,5,ストロングマーチ,牡3,56.0,今野忠成,1:41.6,アタマ,2,7.1,38.6,大井荒山勝徳,477(+3),202244051201,2022/05/12,1600,ダ,良
4,5,6,サンバフレイバー,牝3,54.0,和田譲治,1:42.9,6,3,8.0,39.8,大井月岡健二,444(0),202244051201,2022/05/12,1600,ダ,良
5,1,1,バトルオブタレイア,牝3,51.0,▲菅原涼太,1:43.3,2,5,18.4,39.2,大井嶋田幸晴,430(+4),202244051201,2022/05/12,1600,ダ,良
6,8,11,ネオキャンディ,牡3,56.0,達城龍次,1:43.6,1.1/2,7,23.6,40.1,大井立花伸,525(-2),202244051201,2022/05/12,1600,ダ,良
7,6,7,ノースクロタカ,牡3,56.0,張田昂,1:44.3,3.1/2,8,49.3,40.2,大井米田英世,493(0),202244051201,2022/05/12,1600,ダ,良
8,6,8,エムオースイート,牝3,54.0,加藤和博,1:44.4,クビ,9,73.1,40.3,大井堀江仁,457(+9),202244051201,2022/05/12,1600,ダ,良
9,4,4,デカメロン,牝3,54.0,岡村健司,1:44.8,2,6,22.8,41.1,大井松浦裕之,408(+12),202244051201,2022/05/12,1600,ダ,良
10,2,2,エイジュンドリーム,牡3,56.0,江里口裕,1:44.9,クビ,12,140.7,40.2,大井岡野尚光,495(+7),202244051201,2022/05/12,1600,ダ,良
11,7,10,リュウワンヒメ,牝3,54.0,中村尚平,1:45.2,1.1/2,10,83.6,41.1,大井庄子昭彦,453(-1),202244051201,2022/05/12,1600,ダ,良
12,7,9,ムサシグロリー,牡3,56.0,石崎駿,1:45.9,3.1/2,11,83.8,41.8,大井栗田泰昌,483(0),202244051201,2022/05/12,1600,ダ,良
1,3,4,アイアンサイズ,牡3,56.0,森泰斗,1:11.6,,1,1.4,35.8,大井佐宗応和,461(-3),202244051202,2022/05/12,1200,ダ,良
2,6,10,カノアレディー,牝3,54.0,藤本現暉,1:13.0,7,4,10.4,37.1,大井蛯名雄太,462(-6),202244051202,2022/05/12,1200,ダ,良
3,4,6,ティーズグランツ,牡3,56.0,達城龍次,1:13.2,1,6,27.8,37.1,大井嶋田幸晴,454(0),202244051202,2022/05/12,1200,ダ,良
4,6,9,キタサンリボン,牝3,54.0,笹川翼,1:13.5,1.1/2,3,7.7,37.1,大井辻野豊,459(+4),202244051202,2022/05/12,1200,ダ,良
5,8,14,ツルオカマイスター,牡3,53.0,▲菅原涼太,1:13.5,クビ,9,61.6,37.4,大井小野寺晋,482(+1),202244051202,2022/05/12,1200,ダ,良
6,4,5,サブノラッキー,牡3,56.0,藤田凌,1:13.9,2,2,7.3,37.1,大井堀千亜樹,471(-5),202244051202,2022/05/12,1200,ダ,良
7,1,1,オリエンタルアイル,牡3,56.0,西啓太,1:14.1,1,10,67.6,37.3,大井堀千亜樹,459(-4),202244051202,2022/05/12,1200,ダ,良
8,5,7,ガムタンク,牡3,56.0,安藤洋一,1:14.2,1/2,12,112.0,36.2,大井高橋清顕,457(+4),202244051202,2022/05/12,1200,ダ,良
9,8,13,ルイニル,牝3,54.0,吉井章,1:14.2,クビ,5,15.8,37.0,大井高橋清顕,479(-5),202244051202,2022/05/12,1200,ダ,良
10,2,2,エコロコマンダー,牡3,56.0,福原杏,1:14.4,3/4,11,101.2,37.1,大井立花伸,496(-1),202244051202,2022/05/12,1200,ダ,良
11,3,3,ベルムフェリクス,牡3,56.0,町田直希,1:15.2,4,7,29.4,37.8,大井福永敏,480(+9),202244051202,2022/05/12,1200,ダ,良
12,7,12,マーゴットヴァール,牝3,54.0,岡村健司,1:15.7,2.1/2,13,197.9,37.5,大井松浦裕之,499(+4),202244051202,2022/05/12,1200,ダ,良
13,5,8,ディオスライト,牡3,56.0,和田譲治,1:15.7,アタマ,8,53.6,37.3,大井井上弘之,473(+3),202244051202,2022/05/12,1200,ダ,良
14,7,11,サンロングビュー,牡3,56.0,遠藤健太,1:18.5,大,14,302.9,41.7,大井佐々木忠,468(-5),202244051202,2022/05/12,1200,ダ,良
1,5,7,ノルトシュライフェ,牡5,56.0,吉井章,1:41.3,,1,3.3,39.3,大井月岡健二,565(+2),202244051203,2022/05/12,1600,ダ,良
2,4,6,ハッピーエンドレス,牝5,51.0,▲菅原涼太,1:41.7,2,4,7.8,39.7,大井橋本和馬,439(+2),202244051203,2022/05/12,1600,ダ,良
3,7,12,ダノンフォーチュン,牡7,56.0,笹川翼,1:41.8,1/2,2,4.0,38.8,大井宗形竹見,524(-7),202244051203,2022/05/12,1600,ダ,良
4,8,13,ホクトローリー,牡6,56.0,遠藤健太,1:41.8,アタマ,6,17.3,39.4,大井岡野尚光,505(0),202244051203,2022/05/12,1600,ダ,良
5,3,3,ゴールドブレイン,牡4,56.0,真島大輔,1:42.0,1,8,25.6,39.6,大井蛯名雄太,513(+22),202244051203,2022/05/12,1600,ダ,良
6,2,2,プリメラクラセ,牡4,56.0,達城龍次,1:42.1,3/4,5,8.8,39.4,大井朝倉実,491(+6),202244051203,2022/05/12,1600,ダ,良
7,7,11,ラストストーリー,牡4,56.0,張田昂,1:42.9,4,9,26.1,38.7,大井阪本一栄,443(-1),202244051203,2022/05/12,1600,ダ,良
8,6,9,アサキ,牡4,53.0,▲後藤蒼二,1:43.2,1.1/2,10,41.7,41.0,大井澤佳宏,438(-1),202244051203,2022/05/12,1600,ダ,良
9,4,5,プリズムレイン,牡7,56.0,矢野貴之,1:43.2,クビ,3,4.5,40.3,市村誠,494(-2),202244051203,2022/05/12,1600,ダ,良
10,3,4,セルゲイ,セ7,53.0,▲新原周馬,1:43.3,クビ,7,20.2,39.5,大井蛯名雄太,488(+3),202244051203,2022/05/12,1600,ダ,良
11,1,1,パラティッシ,牡4,56.0,本村直樹,1:43.9,3,11,78.1,40.6,大井高岩孝敏,471(+3),202244051203,2022/05/12,1600,ダ,良
12,5,8,パラリーガル,牝4,51.0,▲谷内貫太,1:44.5,3,12,87.8,41.5,大井嶋田幸晴,399(+5),202244051203,2022/05/12,1600,ダ,良
13,8,14,カイジンウェーヴ,牡4,56.0,福原杏,1:44.5,クビ,13,99.6,41.8,大井立花伸,504(0),202244051203,2022/05/12,1600,ダ,良
14,6,10,サルダーナ,牝8,54.0,高野誠毅,1:44.9,2,14,413.6,41.4,大井久保田信,480(+3),202244051203,2022/05/12,1600,ダ,良
1,5,7,マリアッチ,牡4,55.0,☆仲原大生,1:26.6,,8,21.7,36.9,大井辻野豊,497(-1),202244051204,2022/05/12,1400,ダ,良
2,6,10,ネオアンビシャス,牝5,54.0,森泰斗,1:26.9,1.3/4,2,4.5,38.4,大井福永敏,471(+5),202244051204,2022/05/12,1400,ダ,良
3,3,3,ウインブリオーソ,牡4,56.0,的場文男,1:27.0,1/2,9,27.6,38.6,大井栗田裕光,490(-2),202244051204,2022/05/12,1400,ダ,良
